id,name,host_id,street,neighbourhood,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities_count,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,avg_availability
5549211,Plum Apartment,28770702,"Northwest 61st Street, Seattle, WA 98107, United States",Ballard,98107,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,15,134.0,910.0,3402.0,200.0,100.0,1,0.0,3,45,True,strict,True,True,0.5048325722983257
8240758,Spacious Ballard Apt: Walk to All!,15785670,"24th Avenue Northwest, Seattle, WA 98107, United States",Ballard,98107,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,12,75.0,500.0,-1.0,-1.0,100.0,1,0.0,3,1125,True,moderate,True,True,0.06438356164383562
6856295,Pvt. Entrance Bedroom&Bath-Ballard,34872403,"Northwest 62nd Street, Seattle, WA 98107, United States",Ballard,98107,House,Private room,2,1.0,1,1,Real Bed,19,65.0,555.0,1850.0,-1.0,-1.0,2,15.0,1,1125,True,moderate,True,True,0.9840372907153729
6881188,Ballard Townhouse Near The Locks,33225983,"28th Avenue Northwest, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,6,2.5,3,4,Real Bed,16,375.0,1800.0,-1.0,300.0,100.0,1,0.0,1,1125,True,moderate,True,True,0.9680745814307459
1579615,"Ballard, Seattle Cozy Studio Apt.",8403307,"Northwest 64th Street, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,3,1.0,1,2,Real Bed,15,97.0,590.0,1795.0,100.0,45.0,2,10.0,2,1125,True,strict,True,True,0.8175989345509893
3766866,Condo in Hip Ballard WALK,19296907,"Northwest 58th Street, Seattle, WA 98107, United States",Ballard,98107,Condominium,Entire home/apt,2,1.0,1,1,Real Bed,19,145.0,900.0,2250.0,150.0,45.0,2,25.0,2,35,True,moderate,True,True,0.7922184170471841
2406966,Renovated 2 bedroom in old Ballard,53050,"Northwest 60th Street, Seattle, WA 98107, United States",Ballard,98107,Apartment,Entire home/apt,5,1.0,2,4,Real Bed,12,129.0,903.0,-1.0,250.0,75.0,1,0.0,5,1125,True,strict,True,True,0.6046613394216134
4872699,Large Home in Historical Ballard,25066447,"Northwest 63rd Street, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,6,1.5,3,4,Real Bed,15,197.0,1172.0,-1.0,-1.0,180.0,1,0.0,4,29,True,strict,True,True,0.9993150684931507
5470629, Ballard Garden Apartment,28375755,"Northwest 61st Street, Seattle, WA 98107, United States",Ballard,98107,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,13,120.0,-1.0,-1.0,350.0,60.0,2,20.0,2,28,True,moderate,True,True,0.16027397260273973
2950213,Entire artist's  apt in hip hood,15060417,"20th Avenue Northwest, Seattle, WA 98107, United States",Ballard,98107,Apartment,Entire home/apt,4,1.0,1,1,Real Bed,14,200.0,1500.0,5500.0,150.0,-1.0,4,100.0,2,90,True,flexible,True,True,0.7922184170471841
9015088,Spacious condo with gorgeous views,29133654,"Northwest 65th Street, Seattle, WA 98117, United States",Ballard,98117,Apartment,Entire home/apt,5,2.0,2,2,Real Bed,17,135.0,-1.0,-1.0,100.0,50.0,4,15.0,1,1125,True,moderate,True,True,0.4724695585996955
3979496,Large bright room & TV in Seattle,4807375,"Northwest 64th Street, Seattle, WA 98107, United States",N/A,98107,House,Private room,2,1.0,1,1,Futon,16,70.0,450.0,1800.0,250.0,-1.0,2,0.0,1,1125,True,moderate,True,True,1.0
7501919,Apartment in Downtown Ballard,36085516,"Northwest Market Street, Seattle, WA 98107, United States",Ballard,98107,Apartment,Entire home/apt,2,1.0,1,2,Real Bed,9,150.0,-1.0,-1.0,250.0,30.0,1,0.0,2,1125,True,flexible,True,True,0.8722983257229833
4732995,Urban Oasis in the Heart of Ballard,19533935,"Northwest 56th Street, Seattle, WA 98107, United States",Ballard,98107,Apartment,Entire home/apt,3,1.0,1,1,Real Bed,14,200.0,-1.0,-1.0,-1.0,50.0,1,0.0,2,1125,True,moderate,True,True,0.8081811263318113
7134759,Master in Modern Townhouse,23228606,"Northwest 56th Street, Seattle, WA 98107, United States",Ballard,98107,Townhouse,Private room,2,1.0,1,1,Real Bed,11,60.0,-1.0,-1.0,-1.0,55.0,1,0.0,1,26,True,moderate,True,True,0.4613584474885845
4532538,Classic old Ballard home,23489864,"Northwest 60th Street, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,5,3.0,3,5,Real Bed,12,180.0,-1.0,-1.0,-1.0,150.0,1,0.0,5,1125,True,strict,True,True,1.0
7534398,Private bedroom in heart of Ballard,39472587,"20th Avenue Northwest, Seattle, WA 98107, United States",Ballard,98107,Apartment,Private room,3,1.0,1,1,Real Bed,22,69.0,350.0,1250.0,-1.0,-1.0,2,15.0,1,1125,True,moderate,True,True,0.19752663622526634
9387189,Party Central Studio on Ballard Ave,1539790,"Ballard Avenue Northwest, Seattle, WA 98107, United States",Ballard,98107,Apartment,Entire home/apt,3,1.0,0,1,Real Bed,17,90.0,-1.0,-1.0,-1.0,25.0,2,15.0,1,1125,True,flexible,True,True,0.78087899543379
6337492,Nice 1 bedroom apartment in Ballard,32998581,"NW 56th St, Seattle, WA 98107, United States",N/A,98107,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,1,80.0,665.0,-1.0,-1.0,-1.0,2,0.0,1,1125,True,flexible,True,True,0.10205479452054794
10231701,Private room & bath- Ballard,52580911,"Northwest 57th Street, Seattle, WA 98107, United States",Ballard,98107,Townhouse,Private room,2,1.5,1,1,Real Bed,19,65.0,-1.0,-1.0,-1.0,25.0,1,0.0,1,1125,True,flexible,True,True,0.8497146118721461
1609922,Cute Cozy Townhome in Old Ballard,3494510,"Northwest 58th Street, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,5,1.5,2,2,Real Bed,14,150.0,-1.0,-1.0,100.0,90.0,2,10.0,4,1125,True,moderate,True,True,0.08318112633181125
4236723,Ballard Bunkhouse - Bottom Bunk,2231298,"Northwest 60th Street, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,6,1.5,2,3,Real Bed,23,195.0,1200.0,4950.0,-1.0,-1.0,4,20.0,1,1125,True,moderate,True,True,0.9771118721461187
7843837,Charming Ballard Apartment,19001873,"22nd Avenue Northwest, Seattle, WA 98107, United States",Ballard,98107,Apartment,Entire home/apt,4,1.0,1,1,Real Bed,11,149.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,7,True,flexible,True,True,0.5031202435312024
3076065,Foodie Paradise near DT Seattle ,15655683,"17th Avenue Northwest, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,5,3.0,2,2,Real Bed,13,224.0,-1.0,-1.0,600.0,120.0,1,0.0,3,1125,True,strict,True,True,1.0
6423204,Charming 1919 cottage in Ballard,33367198,"Northwest 57th Street, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,3,1.0,2,2,Real Bed,13,115.0,-1.0,-1.0,200.0,40.0,2,10.0,3,1125,True,strict,True,True,0.37448630136986305
8338849,Charming Old Ballard bungalow,43954674,", Seattle, WA 98107, United States",Ballard,98107,House,Private room,2,1.0,1,1,Real Bed,9,55.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,flexible,True,True,0.18443683409436834
6401209,Plum House - 4 bdrm Ballard luxury,28770702,"Northwest 61st Street, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,8,2.5,4,5,Real Bed,20,338.0,2100.0,7000.0,500.0,200.0,6,0.0,3,1125,True,strict,True,True,0.6304794520547945
20928,Victorian in the Heart of Ballard,79450,"Nw 60th St, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,2,1.0,1,1,Futon,12,79.0,499.0,-1.0,-1.0,10.0,1,0.0,2,14,True,moderate,True,True,0.6884893455098935
3344977,Private room blocks to DT Ballard,16884006,"Northwest 57th Street, Seattle, WA 98107, United States",Ballard,98107,House,Private room,2,1.0,1,1,Real Bed,9,80.0,500.0,2000.0,100.0,15.0,1,0.0,1,31,True,moderate,True,True,0.6900875190258752
7604621,Heart of Ballard private room,39884676,"Northwest Brygger Place, Seattle, WA 98107, United States",Ballard,98107,Townhouse,Entire home/apt,2,1.0,0,1,Real Bed,10,85.0,525.0,-1.0,200.0,35.0,1,0.0,2,1125,True,moderate,True,True,0.8081811263318113
3303978,Private 1BR apartment with kitchen,16687781,"Northwest 60th Street, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,2,1.0,1,1,Futon,8,80.0,530.0,1600.0,-1.0,25.0,2,20.0,2,100,True,moderate,True,True,0.6596841704718417
7067082,Ballard Loft-crash pad,25171396,"Ballard Ave NW, Seattle, WA 98107, United States",N/A,98107,Loft,Private room,3,1.0,1,1,Real Bed,18,49.0,-1.0,-1.0,-1.0,7.0,1,0.0,1,1125,True,moderate,True,True,0.7439497716894977
3121829,Kid friendly townhouse near it all ,4152568,"Northwest 58th Street, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,4,2.5,3,2,Real Bed,15,100.0,650.0,-1.0,300.0,85.0,1,0.0,1,1125,True,moderate,True,True,0.1643835616438356
2539881,Sunny Ballard Near Everthing,12503146,"Northwest Market Street, Seattle, WA 98107, United States",Ballard,98107,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,14,79.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,flexible,True,True,0.0013698630136986301
3678718,Odd Lodging in the Heart of Ballard,5776729,"Northwest Market Street, Seattle, WA 98107, United States",Ballard,98107,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,8,75.0,540.0,1900.0,250.0,50.0,2,20.0,2,14,True,moderate,True,True,0.8646689497716895
4694479,Cozy Room in Heart of Ballard,20069008,"Northwest 58th Street, Seattle, WA 98107, United States",Ballard,98107,House,Private room,2,1.0,1,1,Real Bed,17,57.0,550.0,2000.0,100.0,15.0,0,0.0,2,28,True,moderate,True,True,0.9132610350076105
6646843,Sweet North Central Flat,34793330,"Northwest 57th Street, Seattle, WA 98107, United States",Ballard,98107,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,11,99.0,-1.0,-1.0,-1.0,45.0,2,10.0,2,1125,True,moderate,True,True,0.6550989345509893
1364440,Ballard Mid-Century Apartment Room,256203,"3rd Avenue Northwest, Seattle, WA 98107, United States",Ballard,98107,Apartment,Private room,1,1.0,1,1,Futon,11,55.0,274.0,-1.0,-1.0,-1.0,1,0.0,2,10,True,moderate,True,True,1.0
1781873,Fremont View Apartment,2237228,"Northwest 47th Street, Seattle, WA 98107, United States",Ballard,98107,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,7,96.0,559.0,1974.0,-1.0,-1.0,2,20.0,2,14,True,strict,True,True,0.8726027397260274
4138423, Sunny Ballard Digs,129014,"8th Avenue Northwest, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,4,1.0,1,1,Real Bed,21,99.0,-1.0,-1.0,100.0,30.0,2,10.0,1,1125,True,moderate,True,True,0.8535958904109588
5562674,Walk Ballard! Bright Basement 2Bdrm,28840161,"Northwest 56th Street, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,4,1.0,2,2,Real Bed,12,79.0,-1.0,-1.0,-1.0,35.0,1,0.0,1,1125,True,strict,True,True,0.6845700152207002
1789341,Modern Classic~Convenient~Priv Home,3979528,"Northwest 59th Street, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,2,1.0,1,1,Real Bed,8,115.0,650.0,1899.0,200.0,85.0,2,100.0,3,365,True,strict,True,True,0.23028919330289194
4672934,Modern 3BR Freestanding Townhouse,19993125,"Northwest 51st Street, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,10,2.5,3,5,Real Bed,21,350.0,1500.0,-1.0,500.0,125.0,6,25.0,1,1125,True,strict,True,True,0.9910958904109589
4550099,Brand-New 3BR/3BA Home w/ Roof-View,15104715,"Northwest 62nd Street, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,6,3.0,3,3,Real Bed,12,295.0,-1.0,-1.0,300.0,131.0,5,50.0,2,7,True,strict,True,True,0.0
1198799,A Friendly Place in Ballard,6428916,"Northwest 60th Street, Seattle, WA 98107, United States",Ballard,98107,House,Private room,2,1.5,1,1,Real Bed,15,70.0,420.0,1300.0,100.0,20.0,0,0.0,2,1125,True,moderate,True,True,0.5530441400304413
5308429,Entire Private Floor:Bed&Bath Suite,7849723,"Northwest 65th Street, Seattle, WA 98117, United States",Ballard,98117,House,Private room,2,1.0,1,1,Real Bed,19,53.0,400.0,1500.0,-1.0,-1.0,1,0.0,14,1125,True,flexible,True,True,0.1928462709284627
2769088,Rooftop Olympic View 4m Sunny Loft ,5067360,"6th Avenue Northwest, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,4,1.0,2,2,Real Bed,10,110.0,550.0,-1.0,100.0,-1.0,1,0.0,2,14,True,flexible,True,True,0.31375570776255707
7603135,Ballard Bungalow,39549545,"Northwest 56th Street, Seattle, WA 98107, United States",Phinney Ridge,98107,House,Entire home/apt,4,1.0,2,2,Real Bed,11,225.0,1100.0,-1.0,-1.0,45.0,1,0.0,1,1125,True,flexible,True,True,0.1673896499238965
9374365,Gorgeous Townhome Private Room,6407320,"14th Avenue Northwest, Seattle, WA 98107, United States",Ballard,98107,House,Private room,2,1.5,1,1,Real Bed,17,35.0,-1.0,-1.0,100.0,7.0,2,10.0,1,1125,True,strict,True,True,0.5607876712328768
6106498,Home sweet home-away-from home!,31684830,"Northwest 52nd Street, Seattle, WA 98107, United States",Ballard,98107,House,Private room,2,1.0,1,1,Real Bed,15,55.0,390.0,-1.0,-1.0,15.0,1,10.0,1,1125,True,moderate,True,True,0.16917808219178082
9331449,Gorgeous Townhome Main Bdrm+Balcony,6407320,"14th Avenue Northwest, Seattle, WA 98107, United States",Ballard,98107,Townhouse,Private room,2,1.5,1,1,Real Bed,16,45.0,-1.0,-1.0,100.0,8.0,2,10.0,1,1125,True,strict,True,True,0.5607876712328768
8799162,Ballard studio w kitchen & bath,46108145,"3rd Avenue Northwest, Seattle, WA 98107, United States",Phinney Ridge,98107,House,Private room,2,1.0,1,1,Real Bed,12,79.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,7,True,flexible,True,True,0.8081811263318113
4317390,Comfort in Ballard/Fremont for 8!,22414188,"8th Avenue Northwest, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,8,1.0,2,6,Real Bed,13,133.0,-1.0,-1.0,350.0,50.0,4,15.0,2,1125,True,moderate,True,True,1.0
3884851,Large room in Ballard neighborhood ,19477023,"Northwest 56th Street, Seattle, WA 98107, United States",Ballard,98107,Apartment,Private room,2,1.0,1,1,Real Bed,16,65.0,-1.0,-1.0,-1.0,5.0,1,0.0,2,1125,True,moderate,True,True,1.0
3155785,Artists' Retro Duplex in Ballard,9484588,"5th Avenue Northwest, Seattle, WA 98107, United States",Ballard,98107,Apartment,Private room,1,2.0,1,1,Real Bed,12,61.0,244.0,-1.0,-1.0,15.0,1,0.0,1,1125,True,moderate,True,True,0.08561643835616438
9368517,La Petite Casa Grande in Fremont,48604323,"Northwest 47th Street, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,4,2.0,3,3,Real Bed,17,200.0,1200.0,-1.0,200.0,60.0,1,0.0,4,7,True,flexible,True,True,0.02054794520547945
5643240,Cozy 1BD in Storybook Ballard Home,12036205,"Northwest 57th Street, Seattle, WA 98107, United States",Ballard,98107,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,10,70.0,400.0,1100.0,250.0,50.0,1,0.0,5,1125,True,moderate,True,True,0.18592085235920852
5042014,BALLARD ART,18413215,"Northwest 60th Street, Seattle, WA 98107, United States",Ballard,98107,House,Private room,1,1.0,1,1,Pull-out Sofa,15,52.0,300.0,1100.0,-1.0,20.0,1,0.0,30,90,True,moderate,True,True,0.3151255707762557
7724630,Artist's Retro Duplex,26877490,"5th Avenue Northwest, Seattle, WA 98107, United States",Ballard,98107,Apartment,Private room,2,1.0,1,1,Futon,8,50.0,400.0,-1.0,-1.0,-1.0,1,15.0,1,1125,True,flexible,True,True,0.0863013698630137
9449437,Gorgeous 4BR 2.5BA Townhome+Balcony,6407320,"14th Avenue Northwest, Seattle, WA 98107, United States",Ballard,98107,Townhouse,Entire home/apt,8,2.5,4,4,Real Bed,13,275.0,-1.0,-1.0,500.0,50.0,8,10.0,1,1125,True,strict,True,True,0.1589041095890411
3053237,Ballard 1903 Modern Cottage,11580391,"Northwest 50th Street, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,2,1.0,1,1,Real Bed,16,149.0,1065.0,3759.0,100.0,50.0,1,0.0,2,1125,True,strict,True,True,0.9680745814307459
8132347,Seattle charmer-new remodel-Ballard,3681393,"Northwest 51st Street, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,8,2.0,2,4,Real Bed,17,199.0,1250.0,4500.0,150.0,85.0,5,10.0,1,1125,True,flexible,True,True,0.18493150684931506
63733,Seattle- Ballard Guestsuite -  ,311363,"Nw 60th St, Seattle, WA 98107, United States",Ballard,98107,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,9,89.0,-1.0,-1.0,-1.0,-1.0,2,0.0,2,14,True,moderate,True,True,0.7414954337899543
2039149,Walkable Seattle 3-bedroom Home ,5325329,"Seattle, WA, United States",Ballard,-1,House,Entire home/apt,10,2.0,3,3,Real Bed,13,225.0,-1.0,-1.0,300.0,100.0,8,40.0,1,90,True,strict,True,True,0.5627092846270928
227636,Large Ballard/Fremont apartment,1187351,"NW 50th St, Seattle, WA 98107, United States",Ballard,98107,Apartment,Entire home/apt,3,1.0,1,2,Real Bed,18,120.0,698.0,2552.0,200.0,55.0,2,10.0,2,120,True,strict,True,True,0.4552891933028919
3689119,A Garden Guest House,1375021,"6th Avenue Northwest, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,2,1.0,0,1,Real Bed,10,85.0,-1.0,-1.0,-1.0,30.0,1,0.0,2,1125,True,flexible,True,True,1.0
1179538,Townhome Top Floor 2 Bedrms+Balcony,6407320,"14th Avenue Northwest, Seattle, WA 98107, United States",Ballard,98107,House,Private room,4,1.5,1,2,Real Bed,14,80.0,-1.0,-1.0,200.0,15.0,4,10.0,1,1125,True,strict,True,True,0.5607876712328768
6823781,Private Apt. Fremont/Ballard,35742272,"Northwest 49th Street, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,3,1.0,1,3,Real Bed,10,89.0,536.0,1875.0,-1.0,55.0,2,10.0,2,1125,True,strict,True,True,0.7621955859969558
2284536,Vintage Ballard Charm,129014,"8th Avenue Northwest, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,4,1.0,1,1,Real Bed,18,99.0,-1.0,-1.0,100.0,30.0,2,10.0,2,1125,True,moderate,True,True,0.8258561643835617
5143441,Seattle Charm,179626,"NW 50th St, Seattle, WA 98107, United States",N/A,98107,Apartment,Entire home/apt,4,1.0,1,3,Real Bed,14,110.0,-1.0,-1.0,95.0,35.0,2,25.0,1,16,True,flexible,True,True,0.7488013698630136
5749958,Beautiful Phinney/Ballard Retreat,3751963,"Northwest 56th Street, Seattle, WA 98107, United States",Ballard,98107,House,Entire home/apt,6,1.0,2,3,Real Bed,16,180.0,1260.0,-1.0,250.0,80.0,4,30.0,3,1125,True,moderate,True,True,0.21331811263318112
9116815,Cozy 2BD Apt in New Brewery Dist .,276239,"Northwest 48th Street, Seattle, WA 98107, United States",N/A,98107,Apartment,Entire home/apt,4,1.0,2,2,Real Bed,14,150.0,-1.0,-1.0,-1.0,-1.0,1,0.0,2,1125,True,flexible,True,True,0.5530441400304413
7731836,"Ballard One Bedroom, lots of light!",8739320,"Northwest 54th Street, Seattle, WA 98107, United States",Ballard,98107,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,16,70.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,flexible,True,True,0.5314117199391172
10262971,Private Floor - Modern Ballard Home,4933168,"Northwest 51st Street, Seattle, WA 98107, United States",Ballard,98107,House,Private room,2,1.0,1,1,Real Bed,21,70.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,flexible,True,True,1.0
1407502,Private garden room in hip Ballard,6136210,"Northwest 62nd Street, Seattle, WA 98107, United States",Ballard,98107,House,Private room,1,1.0,1,1,Real Bed,12,75.0,490.0,-1.0,100.0,25.0,1,0.0,4,1125,True,strict,True,True,1.0
8817038,Ballard Sunset View with Parking,3656709,"Northwest 51st Street, Seattle, WA 98107, United States",N/A,98107,Apartment,Entire home/apt,4,1.0,2,2,Real Bed,23,85.0,488.0,1899.0,100.0,-1.0,4,10.0,2,45,True,flexible,True,True,0.34058219178082194
4449303,Private Floor in Modern Townhouse,19993125,"Northwest 51st Street, Seattle, WA 98107, United States",Ballard,98107,House,Private room,2,1.0,1,1,Real Bed,17,80.0,650.0,2300.0,250.0,25.0,1,25.0,1,1125,True,strict,True,True,0.6082191780821918
8255615,Quiet Backyard Private Apartment,15178583,"Northwest 53rd Street, Seattle, WA 98107, United States",Ballard,98107,Apartment,Entire home/apt,3,1.0,1,1,Real Bed,19,90.0,600.0,2000.0,-1.0,20.0,1,0.0,3,30,True,flexible,True,True,0.792789193302892
4053092, Private bed/bath in Ballard,9995182,"7th Avenue Northwest, Seattle, WA 98107, United States",Ballard,98107,House,Private room,2,1.0,1,1,Real Bed,12,80.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,flexible,True,True,0.6578576864535769
6886633,The El Rey in Frelard,24786046,"Northwest 48th Street, Seattle, WA 98107, United States",Ballard,98107,Camper/RV,Entire home/apt,2,1.0,0,1,Pull-out Sofa,7,75.0,525.0,-1.0,200.0,-1.0,1,10.0,1,7,True,moderate,True,True,0.9486491628614917
8820414,Seattle Escape - Charming 2bdrm,4855968,"Northwest 64th Street, Seattle, WA 98107, United States",Ballard,98107,Apartment,Entire home/apt,3,1.0,2,2,Real Bed,19,80.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,flexible,True,True,0.16917808219178082
3052151,Priv.RM Olympic View 4m Sunny Loft,5067360,"6th Avenue Northwest, Seattle, WA 98107, United States",Ballard,98107,House,Private room,2,1.0,1,1,Real Bed,11,70.0,400.0,-1.0,100.0,-1.0,1,0.0,2,14,True,flexible,True,True,0.9201864535768646
2339333,Spacious Home in Phinney/Ballard ,11850640,"7th Ave NW, Seattle, WA 98107, United States",N/A,98107,House,Entire home/apt,8,3.5,4,4,Real Bed,16,350.0,1950.0,6900.0,1000.0,200.0,1,0.0,3,1125,True,moderate,True,True,0.08972602739726028
1618842,Private Studio - Industrial Ballard,8612866,"Northwest 52nd Street, Seattle, WA 98107, United States",Ballard,98107,Apartment,Entire home/apt,4,1.0,0,1,Real Bed,15,95.0,625.0,2000.0,-1.0,40.0,2,20.0,2,30,True,moderate,True,True,0.4629946727549467
